Minutes Index | Status Register | Accumulated Charge | Voltage | Current
145, 0, 43694, 8.805, 1.848
146, 0, 43749, 8.805, 1.848
147, 0, 43804, 8.804, 1.846
148, 0, 43859, 8.805, 1.845
149, 0, 43914, 8.805, 1.846
150, 0, 43969, 8.805, 1.846
151, 0, 44024, 8.806, 1.846
152, 0, 44079, 8.806, 1.848
153, 0, 44134, 8.807, 1.847
154, 0, 44189, 8.808, 1.846
155, 0, 44243, 8.808, 1.844
156, 0, 44298, 8.809, 1.844
157, 0, 44353, 8.809, 1.845
158, 0, 44408, 8.810, 1.848
159, 0, 44464, 8.811, 1.849
160, 0, 44519, 8.812, 1.850
161, 0, 44574, 8.813, 1.852
162, 0, 44629, 8.813, 1.851
163, 0, 44684, 8.814, 1.852
164, 0, 44739, 8.814, 1.852
165, 0, 44794, 8.814, 1.847
166, 0, 44849, 8.815, 1.847
167, 0, 44904, 8.816, 1.848
168, 0, 44959, 8.816, 1.846
169, 0, 45014, 8.817, 1.847
170, 0, 45069, 8.818, 1.846
171, 0, 45124, 8.819, 1.845
172, 0, 45179, 8.820, 1.846
173, 0, 45234, 8.821, 1.844
174, 0, 45289, 8.823, 1.845
175, 0, 45344, 8.823, 1.845
176, 0, 45399, 8.824, 1.843
177, 0, 45454, 8.825, 1.845
178, 0, 45508, 8.827, 1.847
179, 0, 45563, 8.828, 1.848
180, 0, 45619, 8.829, 1.849
181, 0, 45674, 8.829, 1.848
182, 0, 45729, 8.831, 1.850
183, 0, 45784, 8.832, 1.849
184, 0, 45839, 8.833, 1.849
185, 0, 45894, 8.835, 1.849
186, 0, 45949, 8.836, 1.851
187, 0, 46005, 8.838, 1.849
188, 0, 46060, 8.839, 1.850
189, 0, 46115, 8.840, 1.847
190, 0, 46170, 8.842, 1.848
191, 0, 46225, 8.844, 1.848
192, 0, 46280, 8.846, 1.848
193, 0, 46336, 8.847, 1.848
194, 0, 46391, 8.849, 1.846
195, 0, 46446, 8.851, 1.847
196, 0, 46501, 8.853, 1.846
197, 0, 46556, 8.854, 1.846
198, 0, 46611, 8.857, 1.847
199, 0, 46666, 8.860, 1.848
200, 0, 46721, 8.862, 1.848
201, 0, 46777, 8.864, 1.848
202, 0, 46832, 8.866, 1.848
203, 0, 46874, 8.870, 1.849
204, 0, 46874, 8.518, -0.001
205, 0, 46874, 8.494, -0.001
206, 0, 46874, 8.481, -0.001
207, 0, 46874, 8.472, -0.001
208, 0, 46913, 8.464, -0.001
209, 0, 46969, 8.840, 1.859
210, 0, 47024, 8.860, 1.855
211, 0, 47079, 8.872, 1.852
212, 0, 47134, 8.881, 1.852
213, 0, 47189, 8.888, 1.851
214, 0, 47244, 8.894, 1.851
215, 0, 47300, 8.898, 1.850
216, 0, 47355, 8.902, 1.850
217, 0, 47410, 8.906, 1.848
218, 0, 47465, 8.910, 1.847
219, 0, 47520, 8.913, 1.847
220, 0, 47575, 8.918, 1.847
221, 0, 47630, 8.922, 1.848
222, 0, 47685, 8.927, 1.850
223, 0, 47740, 8.931, 1.849
224, 0, 47796, 8.937, 1.851
225, 0, 47851, 8.943, 1.853
226, 0, 47906, 8.947, 1.850
227, 0, 47961, 8.953, 1.849
228, 0, 48016, 8.959, 1.847
229, 0, 48071, 8.965, 1.848
230, 0, 48126, 8.972, 1.847
231, 0, 48181, 8.979, 1.847
232, 0, 48236, 8.985, 1.847
233, 0, 48291, 8.992, 1.845
234, 0, 48346, 9.000, 1.847
235, 0, 48401, 9.007, 1.844
236, 0, 48456, 9.014, 1.844
237, 0, 48511, 9.022, 1.843
238, 0, 48566, 9.030, 1.845
239, 0, 48621, 9.039, 1.846
240, 0, 48676, 9.047, 1.849
241, 0, 48731, 9.055, 1.851
242, 0, 48786, 9.063, 1.852
243, 0, 48842, 9.072, 1.853
244, 0, 48897, 9.080, 1.854
245, 0, 48952, 9.088, 1.855
246, 0, 49007, 9.096, 1.853
247, 0, 49062, 9.104, 1.851
248, 0, 49117, 9.111, 1.849
249, 0, 49172, 9.119, 1.850
250, 0, 49227, 9.126, 1.849
251, 0, 49283, 9.133, 1.849
252, 0, 49338, 9.140, 1.848
253, 0, 49393, 9.147, 1.849
254, 0, 49448, 9.153, 1.849
255, 0, 49503, 9.161, 1.849
256, 0, 49558, 9.164, 1.850
257, 0, 49613, 9.168, 1.848
258, 0, 49668, 9.172, 1.847
259, 0, 49723, 9.176, 1.847
260, 0, 49778, 9.179, 1.848
261, 0, 49833, 9.183, 1.850
262, 0, 49888, 9.187, 1.851
263, 0, 49943, 9.189, 1.850
264, 0, 49998, 9.193, 1.853
265, 0, 50054, 9.195, 1.854
266, 0, 50109, 9.198, 1.855
267, 0, 50164, 9.199, 1.851
269, 0, 50220, 9.199, 1.852
270, 0, 50275, 9.199, 1.850
271, 0, 50330, 9.199, 1.849
272, 0, 50385, 9.199, 1.850
273, 0, 50440, 9.198, 1.848
274, 0, 50495, 9.197, 1.848
275, 0, 50550, 9.195, 1.848
276, 0, 50605, 9.193, 1.849
277, 0, 50660, 9.191, 1.848
278, 0, 50715, 9.188, 1.846
279, 0, 50770, 9.186, 1.848
280, 0, 50825, 9.182, 1.848
281, 0, 50880, 9.179, 1.848
282, 0, 50935, 9.176, 1.849
283, 0, 50990, 9.184, 1.850
284, 0, 51045, 9.179, 1.853
285, 0, 51100, 9.175, 1.852
286, 0, 51155, 9.170, 1.852
287, 0, 51210, 9.166, 1.854
288, 0, 51265, 9.173, 1.854
289, 0, 51321, 9.154, 1.853
290, 0, 51376, 9.149, 1.855
291, 0, 51431, 9.144, 1.853
292, 0, 51487, 9.139, 1.852
