Minutes Index | Status Register | Accumulated Charge | Voltage | Current
0,0,48236,9.85903868162,1.84777367473
0,0,48255,9.85984130617,1.84972685934
0,0,48273,9.86144655528,1.84777367473
1,0,48292,9.86385442893,1.84679708243
1,0,48310,9.86666361486,1.84875026704
1,0,48329,9.86867017624,1.84679708243
2,0,48347,9.87147936217,1.84875026704
2,0,48366,9.87388723583,1.84582049013
2,0,48384,9.87669642176,1.84777367473
3,0,48403,9.87910429541,1.84679708243
3,0,48421,9.88111085679,1.84679708243
3,0,48439,9.88392004273,1.84777367473
4,0,48458,9.88672922866,1.84679708243
4,0,48476,9.88913710231,1.84777367473
4,0,48495,9.89194628824,1.84679708243
5,0,48513,9.8943541619,1.84777367473
5,0,48532,9.89716334783,1.84679708243
5,0,48550,9.89997253376,1.84679708243
6,0,48569,9.90278171969,1.84777367473
6,0,48587,9.90559090562,1.84875026704
6,0,48605,9.90840009155,1.84972685934
7,0,48624,9.91120927749,1.84875026704
7,0,48642,9.91401846342,1.84777367473
7,0,48661,9.91682764935,1.84875026704
8,0,48679,9.91963683528,1.84777367473
8,0,48698,9.92204470893,1.84875026704
8,0,48716,9.92485389487,1.84777367473
9,0,48735,9.92806439307,1.84972685934
9,0,48753,9.930873579,1.84972685934
9,0,48772,9.93368276493,1.84972685934
10,0,48790,9.93649195087,1.84972685934
10,0,48809,9.9393011368,1.84972685934
10,0,48827,9.94170901045,1.84875026704
11,0,48846,9.94451819638,1.84777367473
11,0,48864,9.94732738231,1.84875026704
11,0,48883,9.95013656825,1.84875026704
12,0,48901,9.95294575418,1.84972685934
12,0,48920,9.95575494011,1.84875026704
12,0,48938,9.95856412604,1.84972685934
13,0,48956,9.96137331197,1.85070345164
13,0,48975,9.96378118563,1.84777367473
13,0,48993,9.96659037156,1.84875026704
14,0,49012,9.96939955749,1.84875026704
14,0,49030,9.97180743114,1.84875026704
14,0,49049,9.9742153048,1.84972685934
15,0,49067,9.97702449073,1.84875026704
15,0,49086,9.97983367666,1.84875026704
15,0,49104,9.98224155032,1.84875026704
16,0,49122,9.98505073625,1.84875026704
16,0,49141,9.9874586099,1.84972685934
16,0,49159,9.98986648356,1.84777367473
17,0,49178,9.99267566949,1.85070345164
17,0,49196,9.99508354314,1.84972685934
17,0,49215,9.9974914168,1.84875026704
18,0,49233,9.99989929046,1.84875026704
18,0,49252,10.0023071641,1.84875026704
18,0,49270,10.0043137255,1.84972685934
19,0,49289,10.0067215991,1.84875026704
19,0,49307,10.0091294728,1.84972685934
19,0,49326,10.0115373465,1.84972685934
20,0,49344,10.0135439078,1.84875026704
20,0,49363,10.0159517815,1.84972685934
20,0,49381,10.0179583429,1.84777367473
21,0,49400,10.019563592,1.84679708243
21,0,49418,10.0215701534,1.84679708243
21,0,49437,10.023978027,1.84875026704
22,0,49455,10.0259845884,1.84875026704
22,0,49474,10.0279911498,1.84777367473
22,0,49492,10.0299977111,1.84875026704
23,0,49511,10.0320042725,1.84875026704
23,0,49529,10.0336095216,1.84777367473
23,0,49548,10.0352147707,1.84679708243
24,0,49566,10.0376226444,1.85070345164
24,0,49584,10.0388265812,1.84777367473
24,0,49603,10.0404318303,1.84777367473
25,0,49621,10.0420370794,1.84777367473
25,0,49640,10.0432410163,1.84582049013
25,0,49658,10.0448462654,1.84777367473
26,0,49677,10.0464515145,1.84777367473
26,0,49695,10.0480567636,1.84777367473
26,0,49714,10.0496620127,1.84875026704
27,0,49732,10.0508659495,1.84875026704
27,0,49750,10.0520698863,1.84875026704
27,0,49769,10.0532738231,1.84777367473
28,0,49787,10.05447776,1.84582049013
28,0,49806,10.0556816968,1.84875026704
28,0,49824,10.0568856336,1.84777367473
29,0,49843,10.0580895705,1.84875026704
29,0,49861,10.0592935073,1.84972685934
29,0,49879,10.0608987564,1.85168004395
30,0,49898,10.0613000687,1.84972685934
30,0,49916,10.0625040055,1.84972685934
30,0,49935,10.06330663,1.84972685934
31,0,49953,10.0641092546,1.84875026704
31,0,49972,10.0649118791,1.85070345164
31,0,49990,10.0657145037,1.84875026704
32,0,50008,10.066115816,1.84875026704
32,0,50027,10.0669184405,1.85070345164
32,0,50045,10.0673197528,1.84972685934
33,0,50064,10.0681223774,1.85070345164
33,0,50082,10.0685236896,1.85070345164
33,0,50101,10.0689250019,1.84875026704
34,0,50119,10.0689250019,1.84875026704
34,0,50138,10.0693263142,1.84972685934
34,0,50156,10.0693263142,1.84875026704
35,0,50175,10.0697276265,1.84972685934
35,0,50193,10.0701289387,1.85070345164
36,0,50212,10.0693263142,1.84875026704
36,0,50230,10.0697276265,1.84875026704
36,0,50249,10.0697276265,1.85070345164
37,0,50267,10.0697276265,1.84972685934
37,0,50286,10.0693263142,1.84875026704
37,0,50304,10.0693263142,1.84972685934
38,0,50322,10.0689250019,1.84875026704
38,0,50341,10.0689250019,1.84972685934
38,0,50359,10.0681223774,1.84679708243
39,0,50378,10.0677210651,1.84777367473
39,0,50396,10.0673197528,1.84972685934
39,0,50415,10.0669184405,1.84777367473
40,0,50433,10.0669184405,1.84972685934
40,0,50452,10.066115816,1.85070345164
40,0,50470,10.0653131914,1.84875026704
41,0,50488,10.0649118791,1.84777367473
41,0,50507,10.0641092546,1.84777367473
41,0,50525,10.0629053178,1.84875026704
42,0,50544,10.0621026932,1.84777367473
42,0,50562,10.0617013809,1.84875026704
42,0,50580,10.0608987564,1.84777367473
43,0,50599,10.0600961318,1.84875026704
43,0,50617,10.058892195,1.84777367473
43,0,50636,10.0580895705,1.84777367473
44,0,50654,10.0568856336,1.84679708243
